category,name,price,description,image,Category
Graphics Cards,ASUS TUF Gaming NVIDIA GeForce RTX 3070 V2 OC Edition 8GB GDDR6 Video Card,759.99,"8GB of GDDR6 RAM ensures an exceptional speed for smooth and fluid visuals and up to a 7680 x 4320 resolutionA 1845MHz memory clock speed for OC mode and a 1815 memory clock for gaming mode provides a fast video rendering and processingNVIDIA ampere streaming multi processors with a 2.7 GPU slot width delivers an enhanced throughput and power efficiencySecond generation ray tracing (RT) cores with a concurrent RT and shading let you experience an improved ray tracing performance with compatible gamesThird generation tensor cores feature structural sparsity, advanced AI algorithms such as DLSS, and up to 8K resolution support to deliver a massive improvement in throughput, AI capabilities, and gaming performanceGeForce RTX 3070 graphics card with a LHR (lite hash rate) delivers a 25 MH per second ETH hash rate while the OpenGL 4.6 API support delivers a performance and optimal thermal controlTwo HDMI 2.1 ports, three native DisplayPort 1.4a ports, and an HDMI output offer multiple connectionsPCIe 4.0 interface delivers a superior and smooth performanceAxial-tech fan design with a reverse-rotating direction for the centre fan for improved cooling and reduced heat buildupDual ball fan bearings deliver greater life and durability",https://multimedia.bbycastatic.ca/multimedia/products/500x500/158/15848/15848974.jpg,Graphics Cards
Graphics Cards,EVGA GeForce RTX 3080 Ti FTW3 Ultra Gaming 12GB GDDR6X Video Card,1299.99,"12GB of GDDR6X graphics memory assures exceptional speed to ensure smooth and fluid gaming visuals19000 MHz effective memory clock speed ensures lag-free performance required of high-level games and video editing software &;DirectX 12 Ultimate offers highly realistic visuals through DirectX RaytracingDisplayPort 1.4a, HDMI 2.1 interfaces help you to connect high definition display deviceMade for EVGA Precision X1 software to boost the overclocking capability2nd generation RT cores let you experience superior ray tracing performance3rd generation tensor cores provides massive improvement in throughput and gaming performancePCI Express Gen 4 interface for easy connection to the motherboard&;EVGA iCX3 technology and triple fans ensure optimal cooling of graphic card componentsNVIDIA Encoder for enhanced video encoding and improved CPU performance;NVIDIA DLSS technology boosts graphics performance through dedicated Tensor Core AI processorsGeForce Experience configures games' graphic settings automatically for ideal gaming experience;NVIDIA G-SYNC guarantees extremely smooth and fast gaming experience by minimizing display stutter, screen tearing and input lagNVIDIA GPU Boost maximizes frame rates in gaming by utilizing power of graphic cardGame ready drivers that are engineered to provide best possible gaming experience for all major gamesVulkan RT API improves performance in 3D graphics and interactive mediaHDCP 2.3 lets you to view authorized high definition content from different sourcesVR Ready capability allows this video card support various virtual reality gearsAdjustable ARGB LED makes your gaming environment and experience more interestingPre-installed all-metal backplate improves durability",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15660/15660439.jpg,Graphics Cards
Graphics Cards,ASUS Dual Radeon RX 6600 8GB GDDR6 Video Card,309.99,"8GB GDDR6 video memory renders stunning visuals up to a resolution of 7680 x 43202044 MHz core clock speed, which can be boosted up to 2491 MHz to be able to handle demanding games and applicationsAMD RDNA 2 architecture guarantees high bandwidth performance with minimum power and latencyOpenGL4.6support for improving the speed of the GPU and maximizing the performance1 x Native HDMI 2.1, 3 x Native DisplayPort 1.4a, HDCP Support (2.3), and HDMI output let you connect multiple devicesPCIe 4.0interface lets you quickly install the GPU to your PCAxial-tech fan design makes the gas to flow in an axial direction for highly efficient coolingDual ball fan performs better and longer than sleeve bearing designAuto-Extreme Technology adopts automation to improve reliabilityProtective backplate prevents PCB flex and trace damage",https://multimedia.bbycastatic.ca/multimedia/products/500x500/159/15956/15956792.jpg,Graphics Cards
Graphics Cards,"AMD Radeon R5 340 2 GB, Low Profile Graphics Card * Refurbished *",249.99,null,https://multimedia.bbycastatic.ca/multimedia/products/500x500/158/15849/15849105.jpeg,Graphics Cards
Graphics Cards,MSI GeForce RTX 4090 Suprim X 24GB GDDR6X Video Card,2449.99,"24GB of GDDR6X RAM amps up the performance of your PC by rendering 7680 x 4320 digital maximum resolution and rich graphic contentBoost clock speed of 2625MHz (gaming and silent mode) and 2640MHz extreme performance (MSI Center) let you handle demanding tasks smoothlyThird-generation RT (ray tracing) cores produces double the throughput of the previous generationFourth-generation Tensor cores deliver ultimate performance with AI algorithms for gaming efficiencyThree display ports (v1.4a) and one HDMI port that supports 4K @120Hz HDR, 8K@60Hz HDR, and Variable Refresh Rate as specified in HDMI 2.1a, offer hassle-free connection with the monitorPCI Express Gen 4 interface expands the functionality of your video cardTRI FROZR 3S thermal design stabilizes GPU and maintains optimum airflow for superior performanceVapor Chamber covers GPU and memory modules to quickly dissipate heat to core pipes that spread heat along the heatsinkZERO FROZR stops the fans when temperature is low for noise-free operationMystic Lights let you to monitor and control lighting for MSI and compatible third-party RGB productsChoose between gaming mode and silent mode using the Dual BIOS featureBrushed metal cover, octagon-shaped fan cut-outs with 45-degree beveled edges and chevrons around each fan assure reliability and durability",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16539/16539048.jpg,Graphics Cards
Graphics Cards,NVIDIA GeForce RTX 3070 Ti 8GB GDDR6X Video Card,819.99,8GB of GDDR6X gaphics memory keeps you immersed in your games Ampere architecture with Ampere streaming multiprocessors provide 2x the FP32 throughput and increases power efficiency 2nd gen RT cores deliver 2X the throughput of 1st gen RT cores 3rd gen tensor cores enhance your gaming experience with AI capabilities,https://multimedia.bbycastatic.ca/multimedia/products/500x500/155/15530/15530046.jpg,Graphics Cards
Graphics Cards,EVGA GeForce RTX 3060 Ti FTW3 Ultra Gaming 8GB GDDR6 Video Card,679.99,"8GB of GDDR6 graphics memory assures exceptional speed to ensure smooth and fluid gaming visuals14000 MHz effective memory clock speed ensures lag-free performance required of high-level games and video editing software;DirectX 12 Ultimate offers highly realistic visuals through DirectX RaytracingDisplayPort 1.4a, HDMI 2.1 interfaces help you to connect high definition display deviceMade for EVGA Precision X1 software to boost the overclocking capability2nd generation RT cores let you experience superior ray tracing performance3rd generation tensor cores provides massive improvement in throughput and gaming performancePCI Express Gen 4 interface for easy connection to the motherboardEVGA iCX3 Cooling technology and triple fans ensure optimal cooling of graphic card componentsNVIDIA DLSS technology boosts graphics performance through dedicated Tensor Core AI processorsGeForce Experience configures games' graphic settings automatically for ideal gaming experienceNVIDIA G-SYNC guarantees extremely smooth and fast gaming experience by minimizing display stutter, screen tearing and input lagNVIDIA GPU Boost maximizes frame rates in gaming by utilizing power of graphic cardGame ready drivers that are engineered to provide best possible gaming experience for all major gamesVulkan RT API improves performance in 3D graphics and interactive mediaHDCP 2.3 lets you to view authorized high definition content from different sourcesVR Ready capability allows this video card support various virtual reality gearsAdjustable ARGB LED makes your gaming environment and experience more interestingPre-installed all-metal backplate improves durability",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15660/15660438.jpg,Graphics Cards
Graphics Cards,ZOTAC Gaming GeForce RTX 4090 Trinity OC 24GB GDDR6X Video Card,2279.99,"24GB of GDDR6X RAM delivers high-speed, fluid visuals in a maximum resolution of 7680 x 4320Up to 2,535MHz core clock speed is powerful enough to churn out high frame rates with virtually no lagNVIDIA Ada Lovelace architecture with 3rd gen ray tracing cores and 4th gen tensor cores delivers twice the performanceNVIDIA DLSS technology boosts frame rates with AI processing tensor cores for breathtaking graphicsInnovative FREEZE FanStop feature, with Active Fan Control, automatically turns the fans off when the GPU is idle",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16552/16552527.jpg,Graphics Cards
Graphics Cards,EVGA GeForce RTX 3070 Ti 8GB GDDR6X Video Card,869.99,"8GB GDDR6X graphics memory delivers ultra fast performance to ensure immersive visuals for high-end games without any lag or blur1860 MHz core clock speed guarantees superior performanceDirectX 12 Ultimate offers highly realistic visuals through DirectX RaytracingIncludes HDMI output to connect with a display device2nd generation RT cores let you experience a superior ray tracing performance3rd generation tensor cores provides massive improvement in throughput and gaming performancePCI Express Gen 4 interface for easy connection to the motherboardNVIDIA DLSS technology boosts graphics performance through dedicated Tensor Core AI processorsGeForce Experience configures games' graphic settings automatically for ideal gaming experienceNVIDIA G-SYNC guarantees extremely smooth and fast gaming experience by minimizing display stutter, screen tearing and input lagNVIDIA GPU Boost maximizes frame rates in gaming by utilising power of graphic cardGame ready drivers that are engineered to provide best possible gaming experience for all major gamesVulkan RT API enhances performance in 3D graphics and interactive mediaVR Ready capability makes this video card support various virtual reality gearsPre-installed all-metal backplate improves durability",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15608/15608847.jpg,Graphics Cards
Graphics Cards,ASUS ROG Strix NVIDIA GeForce RTX 4090 24GB GDDR6X Video Card,2759.99,"24GB of GDDR6X video memory allows the GPU to support higher resolutions of up to 7680 x 4320NVIDIA Ada Lovelace architecture with 3rd gen ray tracing cores and 4th gen tensor cores delivers twice the performanceAxial-tech fans is scaled up for 23% more airflow, as well as patented vapor chamber with milled heatspreader allows for lower GPU tempsMassive fin array optimized for airflow from the three Axial-tech fans, Diecast shroud, frame, and backplate add rigidity and are vented to further maximize airflow and heat dissipationDigital power control with high-current power stages and 15K capacitors fuel maximum performanceGPU Tweak III software provides intuitive performance tweaking, thermal controls, and system monitoring",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16552/16552608.jpg,Graphics Cards
Graphics Cards,EVGA GeForce RTX 3070 XC3 Ultra Gaming 8GB GDDR6 Video Card,729.99,"8GB of GDDR6X graphics memory assures exceptional speed to ensure smooth and fluid gaming visuals14000 MHz effective memory clock speed ensures lag-free performance required of high-level games and video editing softwareDirectX 12 Ultimate offers highly realistic visuals through DirectX RaytracingDisplayPort 1.4a, HDMI 2.1 interfaces help you to connect high definition display deviceMade for EVGA Precision X1 software to boost the overclocking capability2nd generation RT cores let you experience superior ray tracing performance3rd generation tensor cores provides massive improvement in throughput and gaming performancePCI Express Gen 4 interface for easy connection to the motherboardEVGA iCX3 Cooling technology ensures optimal cooling of graphic card components;NVIDIA DLSS technology boosts graphics performance through dedicated Tensor Core AI processorsNVIDIA G-SYNC guarantees extremely smooth and fast gaming experience by minimizing display stutter, screen tearing and input lagNVIDIA GPU Boost maximizes frame rates in gaming by utilizing power of graphic card;Game ready drivers that are engineered to provide best possible gaming experience for all major gamesVulkan RT API improves performance in 3D graphics and interactive mediaHDCP 2.3 lets you to view authorized high definition content from different sourcesVR Ready capability allows this video card support various virtual reality gearsAdjustable ARGB LED makes your gaming environment and experience more interesting",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15660/15660440.jpg,Graphics Cards
Graphics Cards,NVIDIA GeForce RTX 3060 Ti 8GB GDDR6 Video Card,549.99,"8GB of high-speed GDDR6 video memory is powerful enough to render graphics-rich games with a maximum resolution of 7680 x 4320 to keep you totally immersed in your gameplay1.41MHz core clock speed and 1,665MHz boost clock speed keep up with the most intense, demanding gaming actionPowered by Ampere-NVIDIA's 2nd-generation RTX architecture with advanced streaming processors to deliver incredible performance while editing videos and playing gamesEnhanced ray-tracing cores and tensor cores ensure your game's graphics appear more realistic than everAntialiasing and anisotropic filtering helps keep the images crisp, sharp, and smoothSupports Microsoft DirectX 12 Ultimate, Vulkan RT API, and Open GL 4.6 for optimising your gameplay with realistic image details and lighting effectsHDMI and DisplayPort outputs allow you to connect your monitor or other display units easilySupports multiple monitor setups for an enhanced gaming experiencePCI Express 4.0 interface makes it easy to install this GPU on your gaming rigCompatible with Windows 10 64-bit and Linux 64-bit operating systems",https://multimedia.bbycastatic.ca/multimedia/products/500x500/151/15166/15166285.jpg,Graphics Cards
Graphics Cards,EVGA NVIDIA GeForce RTX 3080 XC3 Ultra 10GB GDDR6X Video Card,959.99,"10GB GDDR6X VRAM with 19000MHz effective clock speed is capable of rapidly rendering stunning visuals at resolutions of 7680 x 43201755MHz core clock speed is fast enough to render high quality graphics in high framerates with zero lag or loading timeAmpere architecture with 2nd Generation Ray Tracing Cores and 3rd Generation Tensor Cores increase framerates while maintaining the crisp and sharp detail of the imageCompatible with multiple APIs such as Microsoft DirectX12 Ultimate, Vulkan RT API, OpenGL 4.6, and moreVR Ready graphics card lets you immerse yourself further in the realistic world of virtual reality gamesHDMI 2.1 port, DisplayPort 1.4a port for connecting to monitors, projectors, and other display hardwareFits right into the PCIe 4.0 slotMultiple monitor supported for increasing the display real estate of your systemEVGA ICX3 cooling keeps the GPU components cool and within safe temperaturesAdjustable ARGB LED, and All-Metal Backplate for a stylish lookSupports NVIDIA G-Sync monitors, NVIDIA GPU Boost, Game Ready Drivers, and other NVIDIA softwaresEVGA Precision X1 utility lets you overclock the GPU to extract every drop of performanceRequires a Windows 10 64-bit operating system",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15631/15631897.jpg,Graphics Cards
Graphics Cards,EVGA GeForce RTX 3060 XC 12GB DDDR6 Video Card,519.99,"12GB of video memory supports resolutions up to 7680 x 43201882Mhz clock speed helps avoid slowdowns2nd Gen Ray Tracing Cores create immersive graphicsMicrosoft DirectX 12 Ultimate, OpenGL 4.6, and Vulkan RT API support let you run modern games seamlesslyVR ready design lets you sync up virtual reality accessories (sold separately) to enjoy nearly lifelike gaming sessionsPCI Express Gen 4 interface requires 2 slots and makes installing this graphics card easyDual fans keep the card cool during marathon gaming sessionsRequires Windows 10 (64 bit) or Windows 7 (64 bit)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15373/15373182.jpg,Graphics Cards
Graphics Cards,MSI GeForce RTX 4090 Gaming X Trio 24GB GDDR6X Video Card,2299.99,"24GB of GDDR6X RAM supports higher resolution for playing intense games and developing graphic rich content without any sort of interruptions2595MHz (gaming and silent mode) boost clock speed and 2610MHz (MSI Center) extreme performance wields great processing power to handle the most demanding tasks and gamesThird-generation RT (ray tracing) cores allow you to experience every tiny detail of the virtual world in great qualityFourth-generation Tensor cores with AI algorithms guarantee incredible gaming experienceThree display ports (v1.4a) and one HDMI port that supports 4K @120Hz HDR, 8K@60Hz HDR, and Variable Refresh Rate as specified in HDMI 2.1a, boost easy connectivity to the monitorTRI FROZR 3 thermal design with TORX FAN 5.0 efficiently handles the heat generated during long usageNickel-plated copper baseplate transfers the heat from GPU and memory modules to boost the efficiencyZERO FROZR stops the fans running during low heat production and automatically turn them on during prolonged sessionsDual BIOS lets you to choose between gaming mode and silent mode based on your prioritization",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16539/16539047.jpg,Graphics Cards
Graphics Cards,ASUS TUF Gaming NVIDIA GeForce RTX 4090 24GB GDDR6X Video Card,2479.99,"24GB of GDDR6X video memory allows the GPU to support higher resolutions of up to 7680 x 4320NVIDIA Ada Lovelace architecture with 3rd gen ray tracing cores and 4th gen tensor cores delivers twice the performanceAxial-tech fans is scaled up for 23% more airflow, with dual ball fan bearings that last up to twice as long as conventional designs Military-grade capacitors rated for 20K hours at 105C make the GPU power rail more durable Metal Exoskeleton adds structural rigidity and vents to increase heat dissipationGPU Tweak III software provides intuitive performance tweaking, thermal controls, and system monitoring",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16552/16552607.jpg,Graphics Cards
Graphics Cards,NVIDIA GeForce RTX 4090 24GB GDDR6 Video Card,2099.99,"24GB of high-speed GDDR6X video memory delivers ray tracing and AI-powered graphics for an immersive gaming experience2235MHz core clock speed and 2.52GHz boost clock speed provide the power you need to keep up with the most intensive gamesNVIDIA Ada Lovelace architecture with 16,384 NVIDIA CUDA cores, dedicated ray tracing cores, and dedicated tensor cores ensure stunning visualsPCI Express 4.0 interface is backward-compatible with PCI Express 3.0 for quick and easy installationNVIDIA DLSS, Game Ready and NVIDIA Studio Drivers, NVIDIA GeForce Experience, NVIDIA Broadcast, NVIDIA G-SYNC, NVIDIA GPU Boost, Microsoft DirectX 12 Ultimate, Vulkan RT APIs, Vulkan 1.3, Open GL 4.6, HDCP 2.3, and DisplayPort 1.4a technologies optimize the graphics card for incredible performanceSupport for 4K 120Hz HDR, 8K 60Hz HDR, and HDMI 2.1a variable refresh rate enables vivid resolutionsCompatible with Windows 11 64-bit (recommended), Windows 10 64-bit, and Linux 64-bit operating systems",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16531/16531651.jpg,Graphics Cards
